ID,ECU_SEND_LOCALTIME,EMA_RECEIVE_LOCALTIME,REV1,REV3,ENCLOSURE_TEMP,HOUR_SUB,ECU_NO,OPT_NO,CHANNEL,OUTPUT_VOLTAGE,OUTPUT_CURRENT,OUTPUT_POWER,OUTPUT_ENERGY,INPUT_VOLTAGE,INPUT_CURRENT,INPUT_POWER,INPUT_ENERGY,TYPE,project_id,GroupID
189644,2019-01-09 08:40:41,2019-01-09 08:47:53,20190109,,-100,8,217000000027,611000000439,2,,,,,30.2,0.0,0.1,1.5e-05,10,SW.JS.021.001,888
189591,2019-01-09 08:40:41,2019-01-09 08:47:53,20190109,,-100,8,217000000027,611000000738,1,0.0,0.0,0.0,0.0,19.4,0.8,15.9,0.001362,10,SW.JS.021.001,888
189659,2019-01-09 08:45:41,2019-01-09 08:52:58,20190109,,-100,8,217000000027,611000000355,1,0.0,0.0,0.0,0.0,21.1,0.5,10.7,0.000891,10,SW.JS.021.001,889
189663,2019-01-09 08:45:41,2019-01-09 08:52:58,20190109,,-100,8,217000000027,611000000363,1,0.0,0.0,0.0,0.0,17.3,0.4,8.2,0.000677,10,SW.JS.021.001,889
189726,2019-01-09 08:45:41,2019-01-09 08:52:58,20190109,,-100,8,217000000027,611000000556,2,,,,,29.3,0.0,0.6,5.6000000000000006e-05,10,SW.JS.021.001,889
189956,2019-01-09 08:50:41,2019-01-09 08:58:01,20190109,,-100,8,217000000027,611000000575,2,,,,,18.3,0.0,0.5,5.4000000000000005e-05,10,SW.JS.021.001,890
190060,2019-01-09 08:50:41,2019-01-09 08:58:01,20190109,,-100,8,217000000027,611000000815,2,,,,,16.9,0.0,0.0,4e-06,10,SW.JS.021.001,890
190061,2019-01-09 08:50:41,2019-01-09 08:58:01,20190109,,-100,8,217000000027,611000000816,1,0.0,0.0,0.0,0.0,21.1,0.2,4.3,0.000381,10,SW.JS.021.001,890
190235,2019-01-09 08:55:41,2019-01-09 09:03:06,20190109,,-100,8,217000000027,611000000725,1,0.0,0.0,0.0,0.0,34.8,0.0,3.2,0.000278,10,SW.JS.021.001,891
190254,2019-01-09 08:55:41,2019-01-09 09:03:06,20190109,,-100,8,217000000027,611000000739,2,,,,,31.9,0.2,9.4,0.000791,10,SW.JS.021.001,891
190281,2019-01-09 08:55:41,2019-01-09 09:03:06,20190109,,-100,8,217000000027,611000000816,1,0.0,0.0,0.0,0.0,25.6,0.3,8.0,0.000672,10,SW.JS.021.001,891
190309,2019-01-09 09:00:41,2019-01-09 09:08:11,20190109,,-100,9,217000000027,611000000339,1,0.0,0.0,0.0,0.0,23.7,0.4,10.3,0.000865,10,SW.JS.021.001,892
190323,2019-01-09 09:00:41,2019-01-09 09:08:11,20190109,,-100,9,217000000027,611000000363,1,0.0,0.0,0.0,0.0,19.7,0.4,8.4,0.000707,10,SW.JS.021.001,892
190479,2019-01-09 09:00:41,2019-01-09 09:08:11,20190109,,-100,9,217000000027,611000000784,1,0.0,0.0,0.0,0.0,19.8,0.2,5.2,0.000417,10,SW.JS.021.001,892
190589,2019-01-09 09:05:41,2019-01-09 09:13:16,20190109,,-100,9,217000000027,611000000485,1,0.0,0.0,0.0,0.0,27.1,0.2,5.9,0.0004969999999999,10,SW.JS.021.001,893
190590,2019-01-09 09:05:41,2019-01-09 09:13:16,20190109,,-100,9,217000000027,611000000485,2,,,,,30.4,0.2,6.2,0.00052,10,SW.JS.021.001,893
190599,2019-01-09 09:05:41,2019-01-09 09:13:16,20190109,,-100,9,217000000027,611000000538,1,0.0,0.0,0.0,0.0,26.5,0.2,5.6,0.00047,10,SW.JS.021.001,893
190935,2019-01-09 09:10:41,2019-01-09 09:18:22,20190109,,-100,9,217000000027,611000000808,1,0.0,0.0,0.0,0.0,35.3,0.1,6.8,0.000561,10,SW.JS.021.001,894
190947,2019-01-09 09:10:41,2019-01-09 09:18:22,20190109,,-100,9,217000000027,611000000822,1,0.0,0.0,0.0,0.0,34.8,0.1,6.6,0.000548,10,SW.JS.021.001,894
190956,2019-01-09 09:10:41,2019-01-09 09:18:22,20190109,,-100,9,217000000027,611000000839,2,,,,,32.3,0.2,6.8,0.000569,10,SW.JS.021.001,894
191119,2019-01-09 09:15:41,2019-01-09 09:23:25,20190109,,-100,9,217000000027,611000000727,1,0.0,0.0,0.0,0.0,23.4,0.2,5.5,0.000446,10,SW.JS.021.001,895
191143,2019-01-09 09:15:41,2019-01-09 09:23:25,20190109,,-100,9,217000000027,611000000795,1,0.0,0.0,0.0,0.0,14.0,0.3,4.5,0.000364,10,SW.JS.021.001,895
191160,2019-01-09 09:15:41,2019-01-09 09:23:25,20190109,,-100,9,217000000027,611000000815,2,,,,,20.6,0.0,0.0,2e-06,10,SW.JS.021.001,895
191201,2019-01-09 09:20:41,2019-01-09 09:28:30,20190109,,-100,9,217000000027,611000000358,1,0.0,0.0,0.0,0.0,21.5,0.2,5.1,0.000429,10,SW.JS.021.001,896
191249,2019-01-09 09:20:41,2019-01-09 09:28:30,20190109,,-100,9,217000000027,611000000485,1,0.0,0.0,0.0,0.0,25.6,0.4,10.9,0.000915,10,SW.JS.021.001,896
191259,2019-01-09 09:20:41,2019-01-09 09:28:30,20190109,,-100,9,217000000027,611000000538,1,0.0,0.0,0.0,0.0,34.9,0.2,10.2,0.00085,10,SW.JS.021.001,896
191521,2019-01-09 09:25:41,2019-01-09 09:33:34,20190109,,-100,9,217000000027,611000000614,1,0.0,0.0,0.0,0.0,11.8,0.3,3.6,0.000302,10,SW.JS.021.001,897
191619,2019-01-09 09:25:41,2019-01-09 09:33:34,20190109,,-100,9,217000000027,611000000844,1,0.0,0.0,0.0,0.0,34.8,0.2,9.0,0.000741,10,SW.JS.021.001,897
191620,2019-01-09 09:25:41,2019-01-09 09:33:34,20190109,,-100,9,217000000027,611000000844,2,,,,,32.0,0.2,9.3,0.000767,10,SW.JS.021.001,897
191843,2019-01-09 09:30:41,2019-01-09 09:38:39,20190109,,-100,9,217000000027,611000000439,1,0.0,0.0,0.0,0.0,34.3,0.0,1.6,0.000139,10,SW.JS.021.001,898
191794,2019-01-09 09:30:41,2019-01-09 09:38:39,20190109,,-100,9,217000000027,611000000739,2,,,,,32.5,0.2,7.9,0.000677,10,SW.JS.021.001,898
191797,2019-01-09 09:30:41,2019-01-09 09:38:39,20190109,,-100,9,217000000027,611000000769,1,0.0,0.0,0.0,0.0,14.7,0.4,6.6,0.0005679999999999,10,SW.JS.021.001,898
191886,2019-01-09 09:35:41,2019-01-09 09:43:44,20190109,,-100,9,217000000027,611000000430,2,,,,,28.5,0.0,0.6,5.2e-05,10,SW.JS.021.001,899
191955,2019-01-09 09:35:41,2019-01-09 09:43:44,20190109,,-100,9,217000000027,611000000610,1,0.0,0.0,0.0,0.0,13.2,0.4,6.5,0.000569,10,SW.JS.021.001,899
192043,2019-01-09 09:35:41,2019-01-09 09:43:44,20190109,,-100,9,217000000027,611000000819,1,0.0,0.0,0.0,0.0,21.6,0.4,9.9,0.000888,10,SW.JS.021.001,899
192149,2019-01-09 09:40:41,2019-01-09 09:48:49,20190109,,-100,9,217000000027,611000000564,1,0.0,0.0,0.0,0.0,34.8,0.2,9.6,0.001615,10,SW.JS.021.001,900
192259,2019-01-09 09:40:41,2019-01-09 09:48:49,20190109,,-100,9,217000000027,611000000816,1,0.0,0.0,0.0,0.0,19.9,0.4,8.5,0.000677,10,SW.JS.021.001,900
192261,2019-01-09 09:40:41,2019-01-09 09:48:49,20190109,,-100,9,217000000027,611000000818,1,0.0,0.0,0.0,0.0,20.7,0.2,5.4,0.0004379999999999,10,SW.JS.021.001,900
192297,2019-01-09 09:45:41,2019-01-09 09:53:54,20190109,,-100,9,217000000027,611000000355,1,0.0,0.0,0.0,0.0,18.0,0.5,10.4,0.0008609999999999,10,SW.JS.021.001,901
192487,2019-01-09 09:45:41,2019-01-09 09:53:54,20190109,,-100,9,217000000027,611000000823,1,0.0,0.0,0.0,0.0,17.4,0.3,5.9,0.000481,10,SW.JS.021.001,901
192498,2019-01-09 09:45:41,2019-01-09 09:53:54,20190109,,-100,9,217000000027,611000000844,2,,,,,29.9,0.4,12.2,0.000985,10,SW.JS.021.001,901
192511,2019-01-09 09:50:41,2019-01-09 09:58:59,20190109,,-100,9,217000000027,611000000345,1,0.0,0.0,0.0,0.0,22.7,0.0,2.2,0.000186,10,SW.JS.021.001,902
192577,2019-01-09 09:50:41,2019-01-09 09:58:59,20190109,,-100,9,217000000027,611000000538,1,0.0,0.0,0.0,0.0,23.4,0.5,14.0,0.001221,10,SW.JS.021.001,902
192591,2019-01-09 09:50:41,2019-01-09 09:58:59,20190109,,-100,9,217000000027,611000000568,1,0.0,0.0,0.0,0.0,22.1,0.4,9.9,0.000869,10,SW.JS.021.001,902
192763,2019-01-09 09:55:41,2019-01-09 10:04:05,20190109,,-100,9,217000000027,611000000430,1,0.0,0.0,0.0,0.0,35.4,0.0,1.8,0.000153,10,SW.JS.021.001,903
192917,2019-01-09 09:55:41,2019-01-09 10:04:05,20190109,,-100,9,217000000027,611000000815,1,0.0,0.0,0.0,0.0,35.2,0.0,0.8,6.6e-05,10,SW.JS.021.001,903
192918,2019-01-09 09:55:41,2019-01-09 10:04:05,20190109,,-100,9,217000000027,611000000815,2,,,,,30.7,0.0,0.8,6.500000000000001e-05,10,SW.JS.021.001,903
192984,2019-01-09 10:00:41,2019-01-09 10:09:10,20190109,,-100,10,217000000027,611000000430,2,,,,,31.2,0.0,0.8,7.099999999999999e-05,10,SW.JS.021.001,904
193161,2019-01-09 10:00:41,2019-01-09 10:09:10,20190109,,-100,10,217000000027,611000000439,1,0.0,0.0,0.0,0.0,30.2,0.1,3.9,0.000325,10,SW.JS.021.001,904
193162,2019-01-09 10:00:41,2019-01-09 10:09:10,20190109,,-100,10,217000000027,611000000439,2,,,,,31.0,0.1,3.9,0.000331,10,SW.JS.021.001,904
193165,2019-01-09 10:05:41,2019-01-09 10:14:16,20190109,,-100,10,217000000027,611000000338,1,0.0,0.0,0.0,0.0,25.1,0.9,22.7,0.001893,10,SW.JS.021.001,905
193357,2019-01-09 10:05:41,2019-01-09 10:14:16,20190109,,-100,10,217000000027,611000000815,1,0.0,0.0,0.0,0.0,35.4,0.2,10.1,0.000864,10,SW.JS.021.001,905
193358,2019-01-09 10:05:41,2019-01-09 10:14:16,20190109,,-100,10,217000000027,611000000815,2,,,,,31.0,0.3,10.9,0.0009369999999999,10,SW.JS.021.001,905
193533,2019-01-09 10:10:41,2019-01-09 10:19:21,20190109,,-100,10,217000000027,611000000725,1,0.0,0.0,0.0,0.0,34.8,0.2,9.4,0.000781,10,SW.JS.021.001,906
193577,2019-01-09 10:10:41,2019-01-09 10:19:21,20190109,,-100,10,217000000027,611000000815,1,0.0,0.0,0.0,0.0,34.6,0.0,0.9,7.8e-05,10,SW.JS.021.001,906
193578,2019-01-09 10:10:41,2019-01-09 10:19:21,20190109,,-100,10,217000000027,611000000815,2,,,,,29.3,0.0,0.9,8e-05,10,SW.JS.021.001,906
193644,2019-01-09 10:15:41,2019-01-09 10:24:26,20190109,,-100,10,217000000027,611000000430,2,,,,,30.1,0.0,1.2,0.000104,10,SW.JS.021.001,907
193705,2019-01-09 10:15:41,2019-01-09 10:24:26,20190109,,-100,10,217000000027,611000000593,1,0.0,0.0,0.0,0.0,35.4,0.0,2.9,0.000245,10,SW.JS.021.001,907
193706,2019-01-09 10:15:41,2019-01-09 10:24:26,20190109,,-100,10,217000000027,611000000593,2,,,,,30.7,0.0,2.9,0.000246,10,SW.JS.021.001,907
193903,2019-01-09 10:20:41,2019-01-09 10:24:31,20190109,,-100,10,217000000027,611000000556,1,0.0,0.0,0.0,0.0,34.7,0.0,1.6,0.000131,10,SW.JS.021.001,908
193915,2019-01-09 10:20:41,2019-01-09 10:24:31,20190109,,-100,10,217000000027,611000000579,1,0.0,0.0,0.0,0.0,24.1,0.7,17.3,0.001405,10,SW.JS.021.001,908
194039,2019-01-09 10:20:41,2019-01-09 10:24:31,20190109,,-100,10,217000000027,611000000845,1,0.0,0.0,0.0,0.0,35.1,0.1,6.7,0.000538,10,SW.JS.021.001,908
194061,2019-01-09 10:25:41,2019-01-09 10:29:37,20190109,,-100,10,217000000027,611000000363,1,0.0,0.0,0.0,0.0,23.2,0.5,13.2,0.001111,10,SW.JS.021.001,909
194084,2019-01-09 10:25:41,2019-01-09 10:29:37,20190109,,-100,10,217000000027,611000000430,2,,,,,28.8,0.0,0.6,5.5e-05,10,SW.JS.021.001,909
194205,2019-01-09 10:25:41,2019-01-09 10:29:37,20190109,,-100,10,217000000027,611000000734,1,0.0,0.0,0.0,0.0,34.8,0.0,2.9,0.000252,10,SW.JS.021.001,909
194291,2019-01-09 10:30:41,2019-01-09 10:34:42,20190109,,-100,10,217000000027,611000000398,1,0.0,0.0,0.0,0.0,16.6,1.0,16.7,0.001421,10,SW.JS.021.001,910
194457,2019-01-09 10:30:41,2019-01-09 10:34:42,20190109,,-100,10,217000000027,611000000815,1,0.0,0.0,0.0,0.0,25.1,0.0,0.7,6.2e-05,10,SW.JS.021.001,910
194458,2019-01-09 10:30:41,2019-01-09 10:34:42,20190109,,-100,10,217000000027,611000000815,2,,,,,30.2,0.0,0.7,6.2e-05,10,SW.JS.021.001,910
194701,2019-01-09 10:35:41,2019-01-09 10:39:48,20190109,,-100,10,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.5,0.0,1.0,7.900000000000001e-05,10,SW.JS.021.001,911
194529,2019-01-09 10:35:41,2019-01-09 10:39:48,20190109,,-100,10,217000000027,611000000443,1,0.0,0.0,0.0,0.0,19.9,0.8,16.6,0.001342,10,SW.JS.021.001,911
194677,2019-01-09 10:35:41,2019-01-09 10:39:48,20190109,,-100,10,217000000027,611000000815,1,0.0,0.0,0.0,0.0,35.4,0.0,1.5,0.000118,10,SW.JS.021.001,911
194922,2019-01-09 10:40:41,2019-01-09 10:44:53,20190109,,-100,10,217000000027,611000000439,2,,,,,29.8,0.0,2.7,0.000243,10,SW.JS.021.001,912
194853,2019-01-09 10:40:41,2019-01-09 10:44:53,20190109,,-100,10,217000000027,611000000725,1,0.0,0.0,0.0,0.0,35.2,0.3,11.9,0.001051,10,SW.JS.021.001,912
194898,2019-01-09 10:40:41,2019-01-09 10:44:53,20190109,,-100,10,217000000027,611000000815,2,,,,,29.3,0.0,1.1,0.000103,10,SW.JS.021.001,912
194964,2019-01-09 10:45:41,2019-01-09 10:49:59,20190109,,-100,10,217000000027,611000000430,2,,,,,30.1,0.0,1.8,0.000154,10,SW.JS.021.001,913
195003,2019-01-09 10:45:41,2019-01-09 10:49:59,20190109,,-100,10,217000000027,611000000556,1,0.0,0.0,0.0,0.0,35.6,0.1,4.3,0.000365,10,SW.JS.021.001,913
195004,2019-01-09 10:45:41,2019-01-09 10:49:59,20190109,,-100,10,217000000027,611000000556,2,,,,,30.9,0.1,4.3,0.00037,10,SW.JS.021.001,913
195183,2019-01-09 10:50:41,2019-01-09 10:55:05,20190109,,-100,10,217000000027,611000000430,1,0.0,0.0,0.0,0.0,35.6,0.0,1.2,0.000103,10,SW.JS.021.001,914
195184,2019-01-09 10:50:41,2019-01-09 10:55:05,20190109,,-100,10,217000000027,611000000430,2,,,,,30.6,0.0,1.2,0.0001,10,SW.JS.021.001,914
195337,2019-01-09 10:50:41,2019-01-09 10:55:05,20190109,,-100,10,217000000027,611000000815,1,0.0,0.0,0.0,0.0,35.7,0.0,1.0,8.499999999999999e-05,10,SW.JS.021.001,914
195403,2019-01-09 10:55:41,2019-01-09 11:00:10,20190109,,-100,10,217000000027,611000000430,1,0.0,0.0,0.0,0.0,30.6,0.1,3.8,0.000322,10,SW.JS.021.001,915
195404,2019-01-09 10:55:41,2019-01-09 11:00:10,20190109,,-100,10,217000000027,611000000430,2,,,,,31.5,0.1,3.9,0.000329,10,SW.JS.021.001,915
195581,2019-01-09 10:55:41,2019-01-09 11:00:10,20190109,,-100,10,217000000027,611000000439,1,0.0,0.0,0.0,0.0,28.3,0.6,17.3,0.0014529999999999,10,SW.JS.021.001,915
195623,2019-01-09 11:00:41,2019-01-09 11:05:17,20190109,,-100,11,217000000027,611000000430,1,0.0,0.0,0.0,0.0,35.7,0.6,23.5,0.001967,10,SW.JS.021.001,916
195801,2019-01-09 11:00:41,2019-01-09 11:05:17,20190109,,-100,11,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.8,0.1,5.5,0.0004799999999999,10,SW.JS.021.001,916
195802,2019-01-09 11:00:41,2019-01-09 11:05:17,20190109,,-100,11,217000000027,611000000439,2,,,,,30.7,0.1,5.8,0.000504,10,SW.JS.021.001,916
195843,2019-01-09 11:05:41,2019-01-09 11:10:22,20190109,,-100,11,217000000027,611000000430,1,0.0,0.0,0.0,0.0,35.9,0.0,1.2,0.000107,10,SW.JS.021.001,917
195844,2019-01-09 11:05:41,2019-01-09 11:10:22,20190109,,-100,11,217000000027,611000000430,2,,,,,31.7,0.0,1.2,0.000103,10,SW.JS.021.001,917
196021,2019-01-09 11:05:41,2019-01-09 11:10:22,20190109,,-100,11,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.8,0.4,15.5,0.001382,10,SW.JS.021.001,917
196063,2019-01-09 11:10:41,2019-01-09 11:15:28,20190109,,-100,11,217000000027,611000000430,1,0.0,0.0,0.0,0.0,36.0,0.7,26.0,0.002098,10,SW.JS.021.001,918
196173,2019-01-09 11:10:41,2019-01-09 11:15:28,20190109,,-100,11,217000000027,611000000725,1,0.0,0.0,0.0,0.0,29.3,0.8,25.7,0.0020329999999999,10,SW.JS.021.001,918
196217,2019-01-09 11:10:41,2019-01-09 11:15:28,20190109,,-100,11,217000000027,611000000815,1,0.0,0.0,0.0,0.0,35.6,0.5,20.7,0.001655,10,SW.JS.021.001,918
196279,2019-01-09 11:15:41,2019-01-09 11:20:33,20190109,,-100,11,217000000027,611000000421,1,0.0,0.0,0.0,0.0,17.7,1.3,23.4,0.001957,10,SW.JS.021.001,919
196461,2019-01-09 11:15:41,2019-01-09 11:20:33,20190109,,-100,11,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.2,0.1,4.1,0.000335,10,SW.JS.021.001,919
196462,2019-01-09 11:15:41,2019-01-09 11:20:33,20190109,,-100,11,217000000027,611000000439,2,,,,,31.2,0.1,4.3,0.0003509999999999,10,SW.JS.021.001,919
196483,2019-01-09 11:20:41,2019-01-09 11:25:40,20190109,,-100,11,217000000027,611000000373,1,0.0,0.0,0.0,0.0,20.4,0.4,9.7,0.000814,10,SW.JS.021.001,920
196682,2019-01-09 11:20:41,2019-01-09 11:25:40,20190109,,-100,11,217000000027,611000000439,2,,,,,27.3,0.0,0.0,5e-06,10,SW.JS.021.001,920
196565,2019-01-09 11:20:41,2019-01-09 11:25:40,20190109,,-100,11,217000000027,611000000593,1,0.0,0.0,0.0,0.0,34.9,0.0,2.2,0.0001899999999999,10,SW.JS.021.001,920
196697,2019-01-09 11:25:41,2019-01-09 11:30:47,20190109,,-100,11,217000000027,611000000355,1,0.0,0.0,0.0,0.0,20.4,0.7,15.0,0.0012519999999999,10,SW.JS.021.001,921
196855,2019-01-09 11:25:41,2019-01-09 11:30:47,20190109,,-100,11,217000000027,611000000769,1,0.0,0.0,0.0,0.0,22.6,0.6,15.6,0.001322,10,SW.JS.021.001,921
196899,2019-01-09 11:25:41,2019-01-09 11:30:47,20190109,,-100,11,217000000027,611000000845,1,0.0,0.0,0.0,0.0,25.3,0.2,7.1,0.000601,10,SW.JS.021.001,921
197005,2019-01-09 11:30:41,2019-01-09 11:35:53,20190109,,-100,11,217000000027,611000000593,1,0.0,0.0,0.0,0.0,35.3,0.0,3.5,0.000303,10,SW.JS.021.001,922
197006,2019-01-09 11:30:41,2019-01-09 11:35:53,20190109,,-100,11,217000000027,611000000593,2,,,,,30.2,0.1,3.6,0.000308,10,SW.JS.021.001,922
197043,2019-01-09 11:30:41,2019-01-09 11:35:53,20190109,,-100,11,217000000027,611000000654,1,0.0,0.0,0.0,0.0,23.0,0.8,18.4,0.001545,10,SW.JS.021.001,922
197163,2019-01-09 11:35:41,2019-01-09 11:41:00,20190109,,-100,11,217000000027,611000000430,1,0.0,0.0,0.0,0.0,30.6,0.3,10.0,0.00082,10,SW.JS.021.001,923
197164,2019-01-09 11:35:41,2019-01-09 11:41:00,20190109,,-100,11,217000000027,611000000430,2,,,,,31.4,0.3,10.3,0.00085,10,SW.JS.021.001,923
197227,2019-01-09 11:35:41,2019-01-09 11:41:00,20190109,,-100,11,217000000027,611000000594,1,0.0,0.0,0.0,0.0,36.1,0.6,24.8,0.002038,10,SW.JS.021.001,923
197351,2019-01-09 11:40:41,2019-01-09 11:46:06,20190109,,-100,11,217000000027,611000000345,1,0.0,0.0,0.0,0.0,28.2,1.0,28.8,0.00241,10,SW.JS.021.001,924
197561,2019-01-09 11:40:41,2019-01-09 11:46:06,20190109,,-100,11,217000000027,611000000439,1,0.0,0.0,0.0,0.0,29.8,0.7,22.9,0.0019,10,SW.JS.021.001,924
197537,2019-01-09 11:40:41,2019-01-09 11:46:06,20190109,,-100,11,217000000027,611000000815,1,0.0,0.0,0.0,0.0,29.8,0.7,22.6,0.001884,10,SW.JS.021.001,924
197781,2019-01-09 11:45:41,2019-01-09 11:51:13,20190109,,-100,11,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.4,0.1,5.4,0.000459,10,SW.JS.021.001,925
197782,2019-01-09 11:45:41,2019-01-09 11:51:13,20190109,,-100,11,217000000027,611000000439,2,,,,,31.0,0.1,5.8,0.000486,10,SW.JS.021.001,925
197758,2019-01-09 11:45:41,2019-01-09 11:51:13,20190109,,-100,11,217000000027,611000000815,2,,,,,30.9,0.2,6.9,0.000569,10,SW.JS.021.001,925
197823,2019-01-09 11:50:41,2019-01-09 11:56:19,20190109,,-100,11,217000000027,611000000430,1,0.0,0.0,0.0,0.0,35.4,0.0,1.2,0.000105,10,SW.JS.021.001,926
197824,2019-01-09 11:50:41,2019-01-09 11:56:19,20190109,,-100,11,217000000027,611000000430,2,,,,,31.0,0.0,1.2,0.000102,10,SW.JS.021.001,926
198001,2019-01-09 11:50:41,2019-01-09 11:56:19,20190109,,-100,11,217000000027,611000000439,1,0.0,0.0,0.0,0.0,29.9,0.2,8.8,0.000787,10,SW.JS.021.001,926
198043,2019-01-09 11:55:43,2019-01-09 12:01:26,20190109,,-100,11,217000000027,611000000430,1,0.0,0.0,0.0,0.0,35.6,0.4,17.7,0.0014759999999999,10,SW.JS.021.001,927
198221,2019-01-09 11:55:43,2019-01-09 12:01:26,20190109,,-100,11,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.4,0.2,9.2,0.000729,10,SW.JS.021.001,927
198222,2019-01-09 11:55:43,2019-01-09 12:01:26,20190109,,-100,11,217000000027,611000000439,2,,,,,30.6,0.3,9.7,0.00077,10,SW.JS.021.001,927
198263,2019-01-09 12:00:43,2019-01-09 12:06:33,20190109,,-100,12,217000000027,611000000430,1,0.0,0.0,0.0,0.0,35.6,0.0,1.1,9.5e-05,10,SW.JS.021.001,928
198264,2019-01-09 12:00:43,2019-01-09 12:06:33,20190109,,-100,12,217000000027,611000000430,2,,,,,30.7,0.0,1.0,9.2e-05,10,SW.JS.021.001,928
198441,2019-01-09 12:00:43,2019-01-09 12:06:33,20190109,,-100,12,217000000027,611000000439,1,0.0,0.0,0.0,0.0,29.5,0.3,10.1,0.000858,10,SW.JS.021.001,928
198661,2019-01-09 12:05:43,2019-01-09 12:11:40,20190109,,-100,12,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.0,0.4,16.2,0.001363,10,SW.JS.021.001,929
198662,2019-01-09 12:05:43,2019-01-09 12:11:40,20190109,,-100,12,217000000027,611000000439,2,,,,,31.7,0.5,17.4,0.0014609999999999,10,SW.JS.021.001,929
198497,2019-01-09 12:05:43,2019-01-09 12:11:40,20190109,,-100,12,217000000027,611000000465,1,0.0,0.0,0.0,0.0,24.8,0.9,23.4,0.001927,10,SW.JS.021.001,929
198881,2019-01-09 12:10:43,2019-01-09 12:16:47,20190109,,-100,12,217000000027,611000000439,1,0.0,0.0,0.0,0.0,34.9,0.0,0.2,1.8e-05,10,SW.JS.021.001,930
198882,2019-01-09 12:10:43,2019-01-09 12:16:47,20190109,,-100,12,217000000027,611000000439,2,,,,,28.5,0.0,0.2,1.8e-05,10,SW.JS.021.001,930
198717,2019-01-09 12:10:43,2019-01-09 12:16:47,20190109,,-100,12,217000000027,611000000465,1,0.0,0.0,0.0,0.0,18.4,0.8,15.2,0.001277,10,SW.JS.021.001,930
198903,2019-01-09 12:15:43,2019-01-09 12:21:54,20190109,,-100,12,217000000027,611000000373,1,0.0,0.0,0.0,0.0,35.2,0.0,3.3,0.0002819999999999,10,SW.JS.021.001,931
199102,2019-01-09 12:15:43,2019-01-09 12:21:54,20190109,,-100,12,217000000027,611000000439,2,,,,,29.3,0.0,0.1,1.6e-05,10,SW.JS.021.001,931
199065,2019-01-09 12:15:43,2019-01-09 12:21:54,20190109,,-100,12,217000000027,611000000798,1,0.0,0.0,0.0,0.0,24.0,0.6,15.3,0.001305,10,SW.JS.021.001,931
199139,2019-01-09 12:20:43,2019-01-09 12:27:03,20190109,,-100,12,217000000027,611000000421,1,0.0,0.0,0.0,0.0,21.3,0.6,12.8,0.001052,10,SW.JS.021.001,932
199322,2019-01-09 12:20:43,2019-01-09 12:27:03,20190109,,-100,12,217000000027,611000000439,2,,,,,25.4,0.0,0.0,3e-06,10,SW.JS.021.001,932
199265,2019-01-09 12:20:43,2019-01-09 12:27:03,20190109,,-100,12,217000000027,611000000734,1,0.0,0.0,0.0,0.0,34.7,0.1,6.9,0.000572,10,SW.JS.021.001,932
199341,2019-01-09 12:25:43,2019-01-09 12:32:10,20190109,,-100,12,217000000027,611000000363,1,0.0,0.0,0.0,0.0,23.8,0.4,11.0,0.000914,10,SW.JS.021.001,933
199358,2019-01-09 12:25:43,2019-01-09 12:32:10,20190109,,-100,12,217000000027,611000000420,2,,,,,31.5,0.5,15.9,0.001294,10,SW.JS.021.001,933
199531,2019-01-09 12:25:43,2019-01-09 12:32:10,20190109,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,35.4,0.1,6.7,0.000529,10,SW.JS.021.001,933
199561,2019-01-09 12:30:43,2019-01-09 12:37:17,20190109,,-100,12,217000000027,611000000363,1,0.0,0.0,0.0,0.0,21.1,0.5,10.6,0.000888,10,SW.JS.021.001,934
199634,2019-01-09 12:30:43,2019-01-09 12:37:17,20190109,,-100,12,217000000027,611000000575,2,,,,,18.5,0.4,8.7,0.000806,10,SW.JS.021.001,934
199663,2019-01-09 12:30:43,2019-01-09 12:37:17,20190109,,-100,12,217000000027,611000000724,1,0.0,0.0,0.0,0.0,23.8,0.6,15.5,0.00132,10,SW.JS.021.001,934
199805,2019-01-09 12:35:43,2019-01-09 12:42:25,20190109,,-100,12,217000000027,611000000431,1,0.0,0.0,0.0,0.0,23.7,0.7,17.0,0.001428,10,SW.JS.021.001,935
199981,2019-01-09 12:35:43,2019-01-09 12:42:25,20190109,,-100,12,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.7,0.0,0.3,2.9e-05,10,SW.JS.021.001,935
199843,2019-01-09 12:35:43,2019-01-09 12:42:25,20190109,,-100,12,217000000027,611000000556,1,0.0,0.0,0.0,0.0,35.2,0.1,4.5,0.000383,10,SW.JS.021.001,935
200201,2019-01-09 12:40:43,2019-01-09 12:47:32,20190109,,-100,12,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.5,0.0,0.5,4.6e-05,10,SW.JS.021.001,936
200202,2019-01-09 12:40:43,2019-01-09 12:47:32,20190109,,-100,12,217000000027,611000000439,2,,,,,30.7,0.0,0.5,4.6e-05,10,SW.JS.021.001,936
