ID,ECU_SEND_LOCALTIME,EMA_RECEIVE_LOCALTIME,REV1,REV3,ENCLOSURE_TEMP,HOUR_SUB,ECU_NO,OPT_NO,CHANNEL,OUTPUT_VOLTAGE,OUTPUT_CURRENT,OUTPUT_POWER,OUTPUT_ENERGY,INPUT_VOLTAGE,INPUT_CURRENT,INPUT_POWER,INPUT_ENERGY,TYPE,project_id,Cluster,GroupID
458636,2019-01-18 15:46:03,2019-01-18 15:54:01,20190118,,-100,15,217000000027,611000000611,2,,,,,19.3,3.2,63.1,0.005263,10,SW.JS.021.001,-1,1986
458960,2019-01-18 15:51:03,2019-01-18 15:59:13,20190118,,-100,15,217000000027,611000000555,2,,,,,31.7,1.1,36.0,0.003078,10,SW.JS.021.001,-1,1987
458961,2019-01-18 15:51:03,2019-01-18 15:59:13,20190118,,-100,15,217000000027,611000000556,1,0.0,0.0,0.0,0.0,35.4,0.0,0.3,3.3e-05,10,SW.JS.021.001,-1,1987
458962,2019-01-18 15:51:03,2019-01-18 15:59:13,20190118,,-100,15,217000000027,611000000556,2,,,,,30.4,0.0,0.3,2.9e-05,10,SW.JS.021.001,-1,1987
458983,2019-01-18 15:51:03,2019-01-18 15:59:13,20190118,,-100,15,217000000027,611000000593,1,0.0,0.0,0.0,0.0,36.1,1.2,45.8,0.0038469999999999,10,SW.JS.021.001,-1,1987
459321,2019-01-18 15:56:03,2019-01-18 16:04:23,20190118,,-100,15,217000000027,611000000556,1,0.0,0.0,0.0,0.0,35.3,0.0,0.2,1.7e-05,10,SW.JS.021.001,-1,1988
459322,2019-01-18 15:56:03,2019-01-18 16:04:23,20190118,,-100,15,217000000027,611000000556,2,,,,,30.7,0.0,0.2,1.6e-05,10,SW.JS.021.001,-1,1988
459332,2019-01-18 15:56:03,2019-01-18 16:04:23,20190118,,-100,15,217000000027,611000000575,2,,,,,35.9,0.5,20.0,0.0017739999999999,10,SW.JS.021.001,-1,1988
459338,2019-01-18 15:56:03,2019-01-18 16:04:23,20190118,,-100,15,217000000027,611000000589,2,,,,,14.3,3.9,56.8,0.004535,10,SW.JS.021.001,-1,1988
459343,2019-01-18 15:56:03,2019-01-18 16:04:23,20190118,,-100,15,217000000027,611000000593,1,0.0,0.0,0.0,0.0,26.9,1.2,33.7,0.002702,10,SW.JS.021.001,-1,1988
459403,2019-01-18 15:56:03,2019-01-18 16:04:23,20190118,,-100,15,217000000027,611000000738,1,0.0,0.0,0.0,0.0,35.6,1.0,38.0,0.003257,10,SW.JS.021.001,-1,1988
459404,2019-01-18 15:56:03,2019-01-18 16:04:23,20190118,,-100,15,217000000027,611000000738,2,,,,,20.4,1.7,35.3,0.003021,10,SW.JS.021.001,-1,1988
459423,2019-01-18 15:56:03,2019-01-18 16:04:23,20190118,,-100,15,217000000027,611000000806,1,0.0,0.0,0.0,0.0,20.1,2.1,42.7,0.003701,10,SW.JS.021.001,-1,1988
459446,2019-01-18 15:56:03,2019-01-18 16:04:23,20190118,,-100,15,217000000027,611000000838,2,,,,,36.0,0.5,21.3,0.002117,10,SW.JS.021.001,-1,1988
459757,2019-01-18 16:01:03,2019-01-18 16:09:32,20190118,,-100,16,217000000027,611000000734,1,0.0,0.0,0.0,0.0,25.7,0.7,18.0,0.001471,10,SW.JS.021.001,-1,1989
459974,2019-01-18 16:06:03,2019-01-18 16:14:42,20190118,,-100,16,217000000027,611000000363,2,,,,,24.3,2.0,49.3,0.004152,10,SW.JS.021.001,-1,1990
459991,2019-01-18 16:06:03,2019-01-18 16:14:42,20190118,,-100,16,217000000027,611000000421,1,0.0,0.0,0.0,0.0,27.9,1.9,53.4,0.008962,10,SW.JS.021.001,-1,1990
459992,2019-01-18 16:06:03,2019-01-18 16:14:42,20190118,,-100,16,217000000027,611000000421,2,,,,,30.1,1.8,57.1,0.0095819999999999,10,SW.JS.021.001,-1,1990
460051,2019-01-18 16:06:03,2019-01-18 16:14:42,20190118,,-100,16,217000000027,611000000589,1,0.0,0.0,0.0,0.0,20.0,1.8,36.8,0.002985,10,SW.JS.021.001,-1,1990
460163,2019-01-18 16:06:03,2019-01-18 16:14:42,20190118,,-100,16,217000000027,611000000838,1,0.0,0.0,0.0,0.0,23.2,1.2,28.9,0.002342,10,SW.JS.021.001,-1,1990
460334,2019-01-18 16:11:03,2019-01-18 16:19:52,20190118,,-100,16,217000000027,611000000363,2,,,,,20.6,1.6,34.9,0.002911,10,SW.JS.021.001,-1,1991
460534,2019-01-18 16:11:03,2019-01-18 16:19:52,20190118,,-100,16,217000000027,611000000439,2,,,,,13.3,2.4,32.7,0.002694,10,SW.JS.021.001,-1,1991
460694,2019-01-18 16:16:03,2019-01-18 16:25:02,20190118,,-100,16,217000000027,611000000363,2,,,,,20.1,1.4,29.3,0.002436,10,SW.JS.021.001,-1,1992
460714,2019-01-18 16:16:03,2019-01-18 16:25:02,20190118,,-100,16,217000000027,611000000427,2,,,,,20.3,1.3,27.2,0.0022949999999999,10,SW.JS.021.001,-1,1992
461107,2019-01-18 16:21:03,2019-01-18 16:30:13,20190118,,-100,16,217000000027,611000000538,1,0.0,0.0,0.0,0.0,32.3,1.2,40.4,0.0067989999999999,10,SW.JS.021.001,-1,1993
461108,2019-01-18 16:21:03,2019-01-18 16:30:13,20190118,,-100,16,217000000027,611000000538,2,,,,,32.7,1.2,40.8,0.006867,10,SW.JS.021.001,-1,1993
461190,2019-01-18 16:21:03,2019-01-18 16:30:13,20190118,,-100,16,217000000027,611000000728,2,,,,,21.1,0.0,0.0,4e-06,10,SW.JS.021.001,-1,1993
461698,2019-01-18 16:26:03,2019-01-18 16:40:30,20190118,,-100,16,217000000027,611000000383,2,,,,,14.3,0.0,0.6,6e-05,10,SW.JS.021.001,-1,1994
461978,2019-01-18 16:31:03,2019-01-18 16:40:40,20190118,,-100,16,217000000027,611000000568,2,,,,,17.7,0.0,0.0,6e-06,10,SW.JS.021.001,-1,1995
462916,2019-01-18 16:46:03,2019-01-18 16:51:10,20190118,,-100,16,217000000027,611000000568,2,,,,,19.3,0.0,0.0,2e-06,10,SW.JS.021.001,-1,1998
462986,2019-01-18 16:46:03,2019-01-18 16:51:10,20190118,,-100,16,217000000027,611000000730,2,,,,,18.8,0.0,0.5,4.4e-05,10,SW.JS.021.001,-1,1998
463634,2019-01-18 16:56:03,2019-01-18 17:01:31,20190118,,-100,16,217000000027,611000000568,2,,,,,16.4,0.0,0.0,1e-06,10,SW.JS.021.001,-1,2000
463699,2019-01-18 16:56:03,2019-01-18 17:01:31,20190118,,-100,16,217000000027,611000000727,1,0.0,0.0,0.0,0.0,13.2,0.4,6.1,0.0005059999999999,10,SW.JS.021.001,-1,2000
463921,2019-01-18 17:01:03,2019-01-18 17:06:41,20190118,,-100,17,217000000027,611000000358,1,0.0,0.0,0.0,0.0,21.1,0.2,4.7,0.000396,10,SW.JS.021.001,-1,2001
463981,2019-01-18 17:01:03,2019-01-18 17:06:41,20190118,,-100,17,217000000027,611000000552,1,0.0,0.0,0.0,0.0,18.3,0.2,4.1,0.0003399999999999,10,SW.JS.021.001,-1,2001
464588,2019-01-18 17:06:03,2019-01-18 17:21:51,20190118,,-100,17,217000000027,611000000440,2,,,,,25.1,0.0,0.3,8.1e-05,10,SW.JS.021.001,-1,2002
465676,2019-01-19 07:00:58,2019-01-19 07:22:02,20190119,,-100,7,217000000027,611000000615,2,,,,,26.5,0.0,0.4,0.0,10,SW.JS.021.001,-1,2004
465681,2019-01-19 07:00:58,2019-01-19 07:22:02,20190119,,-100,7,217000000027,611000000647,1,0.0,0.0,0.0,0.0,15.7,0.0,0.7,0.0,10,SW.JS.021.001,-1,2004
465682,2019-01-19 07:00:58,2019-01-19 07:22:02,20190119,,-100,7,217000000027,611000000647,2,,,,,29.0,0.0,1.3,0.0,10,SW.JS.021.001,-1,2004
465801,2019-01-19 07:15:58,2019-01-19 07:22:05,20190119,,-100,7,217000000027,611000000431,1,0.0,0.0,0.0,0.0,27.1,0.0,1.3,0.0,10,SW.JS.021.001,-1,2005
465802,2019-01-19 07:15:58,2019-01-19 07:22:05,20190119,,-100,7,217000000027,611000000431,2,,,,,28.5,0.0,1.3,0.0,10,SW.JS.021.001,-1,2005
465854,2019-01-19 07:15:58,2019-01-19 07:22:05,20190119,,-100,7,217000000027,611000000588,2,,,,,29.3,0.0,0.4,0.0,10,SW.JS.021.001,-1,2005
465870,2019-01-19 07:15:58,2019-01-19 07:22:05,20190119,,-100,7,217000000027,611000000606,2,,,,,29.1,0.0,0.4,0.0,10,SW.JS.021.001,-1,2005
465878,2019-01-19 07:15:58,2019-01-19 07:22:05,20190119,,-100,7,217000000027,611000000615,2,,,,,28.5,0.0,0.3,4.4e-05,10,SW.JS.021.001,-1,2005
465893,2019-01-19 07:15:58,2019-01-19 07:22:05,20190119,,-100,7,217000000027,611000000647,1,0.0,0.0,0.0,0.0,28.5,0.0,0.7,9.3e-05,10,SW.JS.021.001,-1,2005
465894,2019-01-19 07:15:58,2019-01-19 07:22:05,20190119,,-100,7,217000000027,611000000647,2,,,,,29.0,0.0,1.1,0.000147,10,SW.JS.021.001,-1,2005
466253,2019-01-19 07:20:58,2019-01-19 07:27:09,20190119,,-100,7,217000000027,611000000647,1,0.0,0.0,0.0,0.0,23.9,0.0,1.0,7.6e-05,10,SW.JS.021.001,-1,2006
466521,2019-01-19 07:25:58,2019-01-19 07:32:13,20190119,,-100,7,217000000027,611000000431,1,0.0,0.0,0.0,0.0,29.3,0.0,0.9,7.7e-05,10,SW.JS.021.001,-1,2007
466677,2019-01-19 07:25:58,2019-01-19 07:32:13,20190119,,-100,7,217000000027,611000000822,1,0.0,0.0,0.0,0.0,21.9,0.0,0.2,1.8e-05,10,SW.JS.021.001,-1,2007
466843,2019-01-19 07:30:58,2019-01-19 07:37:17,20190119,,-100,7,217000000027,611000000345,1,0.0,0.0,0.0,0.0,17.1,0.0,0.0,1e-06,10,SW.JS.021.001,-1,2008
469083,2019-01-19 08:10:58,2019-01-19 08:17:35,20190119,,-100,8,217000000027,611000000818,1,0.0,0.0,0.0,0.0,19.8,0.1,2.2,0.000188,10,SW.JS.021.001,-1,2013
469285,2019-01-19 08:15:58,2019-01-19 08:22:40,20190119,,-100,8,217000000027,611000000430,1,0.0,0.0,0.0,0.0,17.4,0.0,0.8,7.4e-05,10,SW.JS.021.001,-1,2014
469287,2019-01-19 08:15:58,2019-01-19 08:22:40,20190119,,-100,8,217000000027,611000000431,1,0.0,0.0,0.0,0.0,21.9,0.1,3.0,0.0002549999999999,10,SW.JS.021.001,-1,2014
469363,2019-01-19 08:15:58,2019-01-19 08:22:40,20190119,,-100,8,217000000027,611000000615,1,0.0,0.0,0.0,0.0,25.1,0.1,2.6,0.000229,10,SW.JS.021.001,-1,2014
469609,2019-01-19 08:20:58,2019-01-19 08:27:46,20190119,,-100,8,217000000027,611000000339,1,0.0,0.0,0.0,0.0,18.9,0.1,2.5,0.000215,10,SW.JS.021.001,-1,2015
469709,2019-01-19 08:20:58,2019-01-19 08:27:46,20190119,,-100,8,217000000027,611000000594,1,0.0,0.0,0.0,0.0,25.1,0.1,2.6,0.000214,10,SW.JS.021.001,-1,2015
469969,2019-01-19 08:25:58,2019-01-19 08:32:51,20190119,,-100,8,217000000027,611000000339,1,0.0,0.0,0.0,0.0,17.8,0.1,2.1,0.000179,10,SW.JS.021.001,-1,2016
470041,2019-01-19 08:25:58,2019-01-19 08:32:51,20190119,,-100,8,217000000027,611000000552,1,0.0,0.0,0.0,0.0,16.4,0.0,1.3,0.0001149999999999,10,SW.JS.021.001,-1,2016
471267,2019-01-19 08:40:58,2019-01-19 08:48:04,20190119,,-100,8,217000000027,611000000624,1,0.0,0.0,0.0,0.0,25.6,0.0,2.1,0.000176,10,SW.JS.021.001,-1,2019
471909,2019-01-19 08:50:58,2019-01-19 08:58:13,20190119,,-100,8,217000000027,611000000342,1,0.0,0.0,0.0,0.0,19.4,0.2,4.2,0.00035,10,SW.JS.021.001,-1,2021
471917,2019-01-19 08:50:58,2019-01-19 08:58:13,20190119,,-100,8,217000000027,611000000355,1,0.0,0.0,0.0,0.0,20.5,0.2,4.5,0.000377,10,SW.JS.021.001,-1,2021
472265,2019-01-19 08:55:58,2019-01-19 09:03:17,20190119,,-100,8,217000000027,611000000338,1,0.0,0.0,0.0,0.0,18.0,0.1,2.0,0.000171,10,SW.JS.021.001,-1,2022
472357,2019-01-19 08:55:58,2019-01-19 09:03:17,20190119,,-100,8,217000000027,611000000588,1,0.0,0.0,0.0,0.0,29.2,0.2,5.9,0.000483,10,SW.JS.021.001,-1,2022
472358,2019-01-19 08:55:58,2019-01-19 09:03:17,20190119,,-100,8,217000000027,611000000588,2,,,,,29.9,0.2,6.0,0.0004969999999999,10,SW.JS.021.001,-1,2022
473529,2019-01-19 09:10:58,2019-01-19 09:18:33,20190119,,-100,9,217000000027,611000000443,1,0.0,0.0,0.0,0.0,19.3,0.2,4.0,0.000343,10,SW.JS.021.001,-1,2025
473993,2019-01-19 09:15:58,2019-01-19 09:23:37,20190119,,-100,9,217000000027,611000000725,1,0.0,0.0,0.0,0.0,14.8,0.1,2.4,0.000195,10,SW.JS.021.001,-1,2026
474205,2019-01-19 09:20:58,2019-01-19 09:28:41,20190119,,-100,9,217000000027,611000000338,1,0.0,0.0,0.0,0.0,13.5,0.4,5.7,0.0004769999999999,10,SW.JS.021.001,-1,2027
474589,2019-01-19 09:25:58,2019-01-19 09:33:49,20190119,,-100,9,217000000027,611000000393,1,0.0,0.0,0.0,0.0,19.0,0.2,4.6,0.000389,10,SW.JS.021.001,-1,2028
475105,2019-01-19 09:30:58,2019-01-19 09:38:53,20190119,,-100,9,217000000027,611000000798,1,0.0,0.0,0.0,0.0,22.2,0.0,0.6,5.6000000000000006e-05,10,SW.JS.021.001,-1,2029
475815,2019-01-19 09:40:58,2019-01-19 09:49:04,20190119,,-100,9,217000000027,611000000769,1,0.0,0.0,0.0,0.0,12.2,0.5,6.5,0.000548,10,SW.JS.021.001,-1,2031
476007,2019-01-19 09:45:58,2019-01-19 09:54:10,20190119,,-100,9,217000000027,611000000339,1,0.0,0.0,0.0,0.0,14.2,0.7,11.3,0.0009539999999999,10,SW.JS.021.001,-1,2032
476077,2019-01-19 09:45:58,2019-01-19 09:54:10,20190119,,-100,9,217000000027,611000000538,1,0.0,0.0,0.0,0.0,17.0,0.4,7.2,0.000619,10,SW.JS.021.001,-1,2032
476535,2019-01-19 09:50:58,2019-01-19 09:59:15,20190119,,-100,9,217000000027,611000000769,1,0.0,0.0,0.0,0.0,16.3,0.3,6.4,0.000544,10,SW.JS.021.001,-1,2033
477103,2019-01-19 10:00:58,2019-01-19 10:09:25,20190119,,-100,10,217000000027,611000000373,1,0.0,0.0,0.0,0.0,19.6,0.1,2.9,0.000246,10,SW.JS.021.001,-1,2035
477667,2019-01-19 10:10:58,2019-01-19 10:14:43,20190119,,-100,10,217000000027,611000000339,1,0.0,0.0,0.0,0.0,18.6,0.1,3.7,0.00031,10,SW.JS.021.001,-1,2037
478091,2019-01-19 10:15:58,2019-01-19 10:19:50,20190119,,-100,10,217000000027,611000000498,1,0.0,0.0,0.0,0.0,20.6,0.1,3.7,0.000319,10,SW.JS.021.001,-1,2038
478118,2019-01-19 10:15:58,2019-01-19 10:19:50,20190119,,-100,10,217000000027,611000000588,2,,,,,28.5,0.2,5.7,0.000483,10,SW.JS.021.001,-1,2038
478417,2019-01-19 10:20:58,2019-01-19 10:24:56,20190119,,-100,10,217000000027,611000000420,1,0.0,0.0,0.0,0.0,18.1,0.1,3.3,0.00028,10,SW.JS.021.001,-1,2039
478451,2019-01-19 10:20:58,2019-01-19 10:24:56,20190119,,-100,10,217000000027,611000000498,1,0.0,0.0,0.0,0.0,20.1,0.1,3.1,0.00027,10,SW.JS.021.001,-1,2039
478593,2019-01-19 10:20:58,2019-01-19 10:24:56,20190119,,-100,10,217000000027,611000000839,1,0.0,0.0,0.0,0.0,16.1,0.2,3.4,0.0002839999999999,10,SW.JS.021.001,-1,2039
479145,2019-01-19 10:30:58,2019-01-19 10:35:07,20190119,,-100,10,217000000027,611000000431,1,0.0,0.0,0.0,0.0,33.4,0.0,1.4,0.000124,10,SW.JS.021.001,-1,2041
479146,2019-01-19 10:30:58,2019-01-19 10:35:07,20190119,,-100,10,217000000027,611000000431,2,,,,,28.3,0.0,1.2,0.000101,10,SW.JS.021.001,-1,2041
479237,2019-01-19 10:30:58,2019-01-19 10:35:07,20190119,,-100,10,217000000027,611000000647,1,0.0,0.0,0.0,0.0,33.5,0.0,1.5,0.000127,10,SW.JS.021.001,-1,2041
479238,2019-01-19 10:30:58,2019-01-19 10:35:07,20190119,,-100,10,217000000027,611000000647,2,,,,,29.6,0.0,1.2,0.000101,10,SW.JS.021.001,-1,2041
479554,2019-01-19 10:35:58,2019-01-19 10:40:12,20190119,,-100,10,217000000027,611000000575,2,,,,,15.9,0.0,0.0,4e-06,10,SW.JS.021.001,-1,2042
480187,2019-01-19 10:45:58,2019-01-19 10:50:27,20190119,,-100,10,217000000027,611000000339,1,0.0,0.0,0.0,0.0,19.8,0.1,2.6,0.000225,10,SW.JS.021.001,-1,2044
480313,2019-01-19 10:45:58,2019-01-19 10:50:27,20190119,,-100,10,217000000027,611000000635,1,0.0,0.0,0.0,0.0,13.8,0.2,3.0,0.0002569999999999,10,SW.JS.021.001,-1,2044
480557,2019-01-19 10:50:58,2019-01-19 10:55:33,20190119,,-100,10,217000000027,611000000355,1,0.0,0.0,0.0,0.0,21.3,0.1,3.3,0.000279,10,SW.JS.021.001,-1,2045
480558,2019-01-19 10:50:58,2019-01-19 10:55:33,20190119,,-100,10,217000000027,611000000355,2,,,,,29.0,0.1,3.3,0.000272,10,SW.JS.021.001,-1,2045
480587,2019-01-19 10:50:58,2019-01-19 10:55:33,20190119,,-100,10,217000000027,611000000440,1,0.0,0.0,0.0,0.0,20.2,0.1,2.6,0.00022,10,SW.JS.021.001,-1,2045
480689,2019-01-19 10:50:58,2019-01-19 10:55:33,20190119,,-100,10,217000000027,611000000662,1,0.0,0.0,0.0,0.0,18.4,0.0,1.4,0.000124,10,SW.JS.021.001,-1,2045
480663,2019-01-19 10:50:58,2019-01-19 10:55:33,20190119,,-100,10,217000000027,611000000724,1,0.0,0.0,0.0,0.0,28.8,0.1,2.9,0.000258,10,SW.JS.021.001,-1,2045
481305,2019-01-19 11:00:58,2019-01-19 11:05:45,20190119,,-100,11,217000000027,611000000431,1,0.0,0.0,0.0,0.0,33.6,0.0,1.4,0.0001199999999999,10,SW.JS.021.001,-1,2047
481397,2019-01-19 11:00:58,2019-01-19 11:05:45,20190119,,-100,11,217000000027,611000000647,1,0.0,0.0,0.0,0.0,33.9,0.0,1.5,0.000125,10,SW.JS.021.001,-1,2047
481743,2019-01-19 11:05:58,2019-01-19 11:10:51,20190119,,-100,11,217000000027,611000000724,1,0.0,0.0,0.0,0.0,22.6,0.1,3.3,0.000273,10,SW.JS.021.001,-1,2048
481787,2019-01-19 11:05:58,2019-01-19 11:10:51,20190119,,-100,11,217000000027,611000000736,1,0.0,0.0,0.0,0.0,22.3,0.1,2.7,0.000225,10,SW.JS.021.001,-1,2048
483265,2019-01-19 11:25:58,2019-01-19 11:31:14,20190119,,-100,11,217000000027,611000000822,1,0.0,0.0,0.0,0.0,16.6,0.2,4.0,0.0003509999999999,10,SW.JS.021.001,-1,2052
483625,2019-01-19 11:30:58,2019-01-19 11:36:21,20190119,,-100,11,217000000027,611000000822,1,0.0,0.0,0.0,0.0,16.1,0.8,14.4,0.001231,10,SW.JS.021.001,-1,2053
484002,2019-01-19 11:35:58,2019-01-19 11:41:27,20190119,,-100,11,217000000027,611000000439,2,,,,,21.4,0.0,0.0,2e-06,10,SW.JS.021.001,-1,2054
484234,2019-01-19 11:40:58,2019-01-19 11:46:33,20190119,,-100,11,217000000027,611000000575,2,,,,,19.0,0.3,6.9,0.0006389999999999,10,SW.JS.021.001,-1,2055
484359,2019-01-19 11:40:58,2019-01-19 11:46:33,20190119,,-100,11,217000000027,611000000845,1,0.0,0.0,0.0,0.0,16.6,0.2,4.7,0.000387,10,SW.JS.021.001,-1,2055
484951,2019-01-19 11:50:59,2019-01-19 11:56:44,20190119,,-100,11,217000000027,611000000568,1,0.0,0.0,0.0,0.0,17.2,0.1,2.7,0.000237,10,SW.JS.021.001,-1,2057
485071,2019-01-19 11:50:59,2019-01-19 11:56:44,20190119,,-100,11,217000000027,611000000838,1,0.0,0.0,0.0,0.0,18.9,0.7,13.5,0.001122,10,SW.JS.021.001,-1,2057
485241,2019-01-19 11:55:59,2019-01-19 12:01:52,20190119,,-100,11,217000000027,611000000363,1,0.0,0.0,0.0,0.0,34.8,0.3,13.2,0.001105,10,SW.JS.021.001,-1,2058
485431,2019-01-19 11:55:59,2019-01-19 12:01:52,20190119,,-100,11,217000000027,611000000838,1,0.0,0.0,0.0,0.0,21.1,0.6,14.7,0.001265,10,SW.JS.021.001,-1,2058
485439,2019-01-19 11:55:59,2019-01-19 12:01:52,20190119,,-100,11,217000000027,611000000845,1,0.0,0.0,0.0,0.0,34.6,0.2,8.9,0.0007639999999999,10,SW.JS.021.001,-1,2058
485440,2019-01-19 11:55:59,2019-01-19 12:01:52,20190119,,-100,11,217000000027,611000000845,2,,,,,31.4,0.2,9.1,0.000778,10,SW.JS.021.001,-1,2058
485979,2019-01-19 12:05:59,2019-01-19 12:12:07,20190119,,-100,12,217000000027,611000000421,1,0.0,0.0,0.0,0.0,25.6,0.3,9.4,0.000798,10,SW.JS.021.001,-1,2060
487401,2019-01-19 12:25:59,2019-01-19 12:32:34,20190119,,-100,12,217000000027,611000000363,1,0.0,0.0,0.0,0.0,35.1,0.4,16.3,0.001366,10,SW.JS.021.001,-1,2064
487437,2019-01-19 12:25:59,2019-01-19 12:32:34,20190119,,-100,12,217000000027,611000000465,1,0.0,0.0,0.0,0.0,24.8,0.7,18.9,0.001555,10,SW.JS.021.001,-1,2064
487581,2019-01-19 12:25:59,2019-01-19 12:32:34,20190119,,-100,12,217000000027,611000000818,1,0.0,0.0,0.0,0.0,22.2,0.9,21.0,0.00175,10,SW.JS.021.001,-1,2064
487599,2019-01-19 12:25:59,2019-01-19 12:32:34,20190119,,-100,12,217000000027,611000000845,1,0.0,0.0,0.0,0.0,35.3,0.3,13.8,0.001159,10,SW.JS.021.001,-1,2064
487751,2019-01-19 12:30:59,2019-01-19 12:37:42,20190119,,-100,12,217000000027,611000000345,1,0.0,0.0,0.0,0.0,28.1,0.9,26.6,0.00221,10,SW.JS.021.001,-1,2065
487783,2019-01-19 12:30:59,2019-01-19 12:37:42,20190119,,-100,12,217000000027,611000000430,1,0.0,0.0,0.0,0.0,26.5,0.3,10.3,0.0008619999999999,10,SW.JS.021.001,-1,2065
488187,2019-01-19 12:35:59,2019-01-19 12:42:48,20190119,,-100,12,217000000027,611000000624,1,0.0,0.0,0.0,0.0,35.3,0.8,29.4,0.002507,10,SW.JS.021.001,-1,2066
488253,2019-01-19 12:35:59,2019-01-19 12:42:48,20190119,,-100,12,217000000027,611000000725,1,0.0,0.0,0.0,0.0,29.3,0.7,23.4,0.00201,10,SW.JS.021.001,-1,2066
488297,2019-01-19 12:35:59,2019-01-19 12:42:48,20190119,,-100,12,217000000027,611000000815,1,0.0,0.0,0.0,0.0,28.1,0.8,24.5,0.002131,10,SW.JS.021.001,-1,2066
488625,2019-01-19 12:40:59,2019-01-19 12:47:55,20190119,,-100,12,217000000027,611000000734,1,0.0,0.0,0.0,0.0,26.6,1.0,26.6,0.002153,10,SW.JS.021.001,-1,2067
488657,2019-01-19 12:40:59,2019-01-19 12:47:55,20190119,,-100,12,217000000027,611000000815,1,0.0,0.0,0.0,0.0,26.9,0.9,25.4,0.00205,10,SW.JS.021.001,-1,2067
488671,2019-01-19 12:40:59,2019-01-19 12:47:55,20190119,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,35.7,0.7,27.2,0.00218,10,SW.JS.021.001,-1,2067
488853,2019-01-19 12:45:59,2019-01-19 12:53:02,20190119,,-100,12,217000000027,611000000400,1,0.0,0.0,0.0,0.0,35.9,0.9,33.1,0.002754,10,SW.JS.021.001,-1,2068
488863,2019-01-19 12:45:59,2019-01-19 12:53:02,20190119,,-100,12,217000000027,611000000430,1,0.0,0.0,0.0,0.0,25.0,0.7,17.8,0.00148,10,SW.JS.021.001,-1,2068
489761,2019-01-19 12:55:59,2019-01-19 13:03:16,20190119,,-100,12,217000000027,611000000439,1,0.0,0.0,0.0,0.0,29.8,1.8,55.9,0.004695,10,SW.JS.021.001,-1,2070
489705,2019-01-19 12:55:59,2019-01-19 13:03:16,20190119,,-100,12,217000000027,611000000734,1,0.0,0.0,0.0,0.0,27.3,2.1,59.4,0.004967,10,SW.JS.021.001,-1,2070
489737,2019-01-19 12:55:59,2019-01-19 13:03:16,20190119,,-100,12,217000000027,611000000815,1,0.0,0.0,0.0,0.0,27.7,2.0,57.7,0.004873,10,SW.JS.021.001,-1,2070
489751,2019-01-19 12:55:59,2019-01-19 13:03:16,20190119,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,29.1,2.0,59.0,0.004965,10,SW.JS.021.001,-1,2070
490121,2019-01-19 13:00:59,2019-01-19 13:08:23,20190119,,-100,13,217000000027,611000000439,1,0.0,0.0,0.0,0.0,30.0,1.5,46.5,0.004021,10,SW.JS.021.001,-1,2071
490065,2019-01-19 13:00:59,2019-01-19 13:08:23,20190119,,-100,13,217000000027,611000000734,1,0.0,0.0,0.0,0.0,26.6,1.8,50.3,0.004308,10,SW.JS.021.001,-1,2071
490097,2019-01-19 13:00:59,2019-01-19 13:08:23,20190119,,-100,13,217000000027,611000000815,1,0.0,0.0,0.0,0.0,29.8,1.5,46.6,0.003995,10,SW.JS.021.001,-1,2071
490841,2019-01-19 13:10:59,2019-01-19 13:18:38,20190119,,-100,13,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.3,0.5,20.7,0.001792,10,SW.JS.021.001,-1,2073
490842,2019-01-19 13:10:59,2019-01-19 13:18:38,20190119,,-100,13,217000000027,611000000439,2,,,,,30.7,0.6,21.4,0.001851,10,SW.JS.021.001,-1,2073
490725,2019-01-19 13:10:59,2019-01-19 13:18:38,20190119,,-100,13,217000000027,611000000593,1,0.0,0.0,0.0,0.0,35.4,0.9,33.9,0.002915,10,SW.JS.021.001,-1,2073
490817,2019-01-19 13:10:59,2019-01-19 13:18:38,20190119,,-100,13,217000000027,611000000815,1,0.0,0.0,0.0,0.0,35.2,0.5,20.8,0.001805,10,SW.JS.021.001,-1,2073
490818,2019-01-19 13:10:59,2019-01-19 13:18:38,20190119,,-100,13,217000000027,611000000815,2,,,,,30.4,0.7,22.8,0.0019809999999999,10,SW.JS.021.001,-1,2073
491445,2019-01-19 13:20:59,2019-01-19 13:28:53,20190119,,-100,13,217000000027,611000000593,1,0.0,0.0,0.0,0.0,30.2,0.7,21.6,0.001795,10,SW.JS.021.001,-1,2075
491446,2019-01-19 13:20:59,2019-01-19 13:28:53,20190119,,-100,13,217000000027,611000000593,2,,,,,31.4,0.7,22.9,0.001902,10,SW.JS.021.001,-1,2075
491537,2019-01-19 13:20:59,2019-01-19 13:28:53,20190119,,-100,13,217000000027,611000000815,1,0.0,0.0,0.0,0.0,26.0,1.2,31.3,0.002561,10,SW.JS.021.001,-1,2075
491805,2019-01-19 13:25:59,2019-01-19 13:34:00,20190119,,-100,13,217000000027,611000000593,1,0.0,0.0,0.0,0.0,26.9,1.8,50.6,0.004192,10,SW.JS.021.001,-1,2076
491897,2019-01-19 13:25:59,2019-01-19 13:34:00,20190119,,-100,13,217000000027,611000000815,1,0.0,0.0,0.0,0.0,27.7,1.7,49.2,0.004063,10,SW.JS.021.001,-1,2076
